,date,user,activity,timestamp,x-axis,y-axis,z-axis
20563,1970-01-01 03:10:58.500,27,Jogging,11458612195000.0,-11.11,-18.43,-10.337844
20564,1970-01-01 03:10:59.000,27,Jogging,11459073712000.0,0.15,-4.75,6.5922484
20565,1970-01-01 03:10:59.500,27,Jogging,11459522260000.0,-10.04,9.19,8.430995
20566,1970-01-01 03:11:00.000,27,Jogging,11460022260000.0,5.86,3.68,1.4982382
20567,1970-01-01 03:11:00.500,27,Jogging,11460523145000.0,-3.91,-8.5,-9.615966
20568,1970-01-01 03:11:01.000,27,Jogging,11461152204000.0,-1.38,5.01,0.23154591
20569,1970-01-01 03:11:01.500,27,Jogging,11461542249000.0,6.74,1.14,0.6537767
20570,1970-01-01 03:11:02.000,27,Jogging,11462002179000.0,1.27,2.76,-3.445948
20571,1970-01-01 03:11:02.500,27,Jogging,11462544385000.0,-17.77,2.68,2.6423476
20572,1970-01-01 03:11:03.000,27,Jogging,11463022412000.0,5.79,-2.03,-9.302697
20574,1970-01-01 03:11:04.000,27,Jogging,11464282239000.0,2.3,2.41,-0.50395286
20575,1970-01-01 03:11:04.500,27,Jogging,11464532331000.0,4.37,-2.56,-10.269742
20576,1970-01-01 03:11:05.000,27,Jogging,11465032270000.0,2.34,9.23,-0.88532263
20577,1970-01-01 03:11:05.500,27,Jogging,11465532239000.0,-6.4,-2.14,-0.19068487
20578,1970-01-01 03:11:06.000,27,Jogging,11466032270000.0,-1.69,-3.83,-9.302697
20579,1970-01-01 03:11:06.500,27,Jogging,11466532300000.0,-0.3,10.15,1.7570249
20580,1970-01-01 03:11:07.000,27,Jogging,11467071973000.0,3.3,-12.6,-9.425281
20581,1970-01-01 03:11:07.500,27,Jogging,11467542249000.0,-1.69,-6.02,2.3018389
20582,1970-01-01 03:11:08.000,27,Jogging,11468002179000.0,-10.8,7.78,1.4982382
20583,1970-01-01 03:11:08.500,27,Jogging,11468512250000.0,2.83,1.8,4.903325
20584,1970-01-01 03:11:09.000,27,Jogging,11469012311000.0,-19.46,-15.24,1.6889231
20585,1970-01-01 03:11:09.500,27,Jogging,11469512281000.0,-8.08,9.11,4.5219555
20586,1970-01-01 03:11:10.000,27,Jogging,11470022229000.0,7.06,2.98,-2.1792557
20587,1970-01-01 03:11:10.500,27,Jogging,11470532300000.0,-18.31,-9.72,-2.8330324
20588,1970-01-01 03:11:11.000,27,Jogging,11471042249000.0,-11.03,9.58,7.8589406
20589,1970-01-01 03:11:11.500,27,Jogging,11471542249000.0,8.73,1.57,-2.4516625
20590,1970-01-01 03:11:12.000,27,Jogging,11472102216000.0,-19.61,-12.91,9.765789
20591,1970-01-01 03:11:12.500,27,Jogging,11472502362000.0,-19.61,-19.61,-6.510526
20592,1970-01-01 03:11:13.000,27,Jogging,11473022229000.0,6.55,-3.26,-2.1111538
20593,1970-01-01 03:11:13.500,27,Jogging,11473522290000.0,-4.48,-1.53,-2.6014864
20595,1970-01-01 03:11:14.500,27,Jogging,11474542310000.0,5.6,1.76,0.8036005
20596,1970-01-01 03:11:15.000,27,Jogging,11475042279000.0,10.84,-12.18,-3.636633
20597,1970-01-01 03:11:15.500,27,Jogging,11475542279000.0,-19.42,0.65,-6.0474343
20598,1970-01-01 03:11:16.000,27,Jogging,11476042279000.0,11.73,-7.16,0.5720546
20599,1970-01-01 03:11:16.500,27,Jogging,11476522473000.0,1.04,4.67,-3.9090397
20600,1970-01-01 03:11:17.000,27,Jogging,11477013623000.0,-19.61,-19.57,1.0351465
20601,1970-01-01 03:11:17.500,27,Jogging,11477502484000.0,-0.38,-6.66,-10.528529
20602,1970-01-01 03:11:18.000,27,Jogging,11478152539000.0,-19.61,-12.37,18.115063
20603,1970-01-01 03:11:18.500,27,Jogging,11478532178000.0,-19.34,-17.2,-11.9450445
20604,1970-01-01 03:11:19.000,27,Jogging,11479032300000.0,1.31,-5.18,-12.176591
20605,1970-01-01 03:11:19.500,27,Jogging,11479532239000.0,3.15,10.08,0.10896278
20606,1970-01-01 03:11:20.000,27,Jogging,11480032636000.0,-9.81,-15.55,-17.583868
20607,1970-01-01 03:11:20.500,27,Jogging,11480512281000.0,-5.43,-2.75,-8.076866
20608,1970-01-01 03:11:21.000,27,Jogging,11481032117000.0,2.18,8.73,2.3018389
20609,1970-01-01 03:11:21.500,27,Jogging,11481592206000.0,-19.61,-19.61,-1.1168685
20610,1970-01-01 03:11:22.000,27,Jogging,11482002332000.0,-8.16,-0.76,15.173067
20611,1970-01-01 03:11:22.500,27,Jogging,11482512250000.0,-7.78,3.34,1.1168685
20612,1970-01-01 03:11:23.000,27,Jogging,11483012250000.0,5.13,2.41,1.9477097
20613,1970-01-01 03:11:23.500,27,Jogging,11483504468000.0,-19.61,-14.75,8.771504
20614,1970-01-01 03:11:24.000,27,Jogging,11484052289000.0,-6.47,5.86,-0.9942854
20616,1970-01-01 03:11:25.000,27,Jogging,11485032300000.0,-19.61,-16.97,-5.8158884
20617,1970-01-01 03:11:25.500,27,Jogging,11485552228000.0,-6.55,5.22,-2.3699405
20618,1970-01-01 03:11:26.000,27,Jogging,11486002271000.0,8.58,2.26,-2.1111538
20619,1970-01-01 03:11:26.500,27,Jogging,11486512250000.0,-14.71,-6.09,-4.944186
20620,1970-01-01 03:11:27.000,27,Jogging,11487085889000.0,-9.19,5.05,-3.1054392
20621,1970-01-01 03:11:27.500,27,Jogging,11487622144000.0,0.61,0.08,7.43671
20622,1970-01-01 03:11:28.000,27,Jogging,11488142499000.0,-2.26,-4.86,10.841797
20623,1970-01-01 03:11:28.500,27,Jogging,11488612134000.0,-12.98,6.05,2.4516625
20624,1970-01-01 03:11:29.000,27,Jogging,11489012219000.0,5.37,-14.86,-9.956474
20625,1970-01-01 03:11:29.500,27,Jogging,11489502301000.0,1.69,8.62,-1.3075534
20626,1970-01-01 03:11:30.000,27,Jogging,11490012281000.0,-9.34,-19.61,-14.206022
20627,1970-01-01 03:11:30.500,27,Jogging,11490522290000.0,-0.15,-6.93,-11.372991
20628,1970-01-01 03:11:31.000,27,Jogging,11491022229000.0,2.79,9.58,0.7627395
20629,1970-01-01 03:11:31.500,27,Jogging,11491522290000.0,-6.89,-16.89,-9.765789
20630,1970-01-01 03:11:32.000,27,Jogging,11492032209000.0,-1.69,-4.52,-11.182305
20631,1970-01-01 03:11:32.500,27,Jogging,11492532239000.0,2.64,6.05,5.325556
20632,1970-01-01 03:11:33.000,27,Jogging,11493072156000.0,-19.46,-19.61,-6.3198414
20633,1970-01-01 03:11:33.500,27,Jogging,11493512342000.0,2.07,-5.79,3.486809
20634,1970-01-01 03:11:34.000,27,Jogging,11494092237000.0,3.15,8.31,-0.08172209
20635,1970-01-01 03:11:34.500,27,Jogging,11494582654000.0,1.23,-6.59,-4.372132
20637,1970-01-01 03:11:35.500,27,Jogging,11495542310000.0,-5.82,4.21,7.8861814
20638,1970-01-01 03:11:36.000,27,Jogging,11496042310000.0,0.99,3.57,6.851035
20639,1970-01-01 03:11:36.500,27,Jogging,11496542310000.0,-11.6,-10.27,10.651112
20640,1970-01-01 03:11:37.000,27,Jogging,11497012158000.0,-16.04,11.35,3.1463003
20641,1970-01-01 03:11:37.500,27,Jogging,11497502301000.0,9.28,1.23,-5.325556
20642,1970-01-01 03:11:38.000,27,Jogging,11498002271000.0,-13.99,-9.23,3.255263
20643,1970-01-01 03:11:38.500,27,Jogging,11498693677000.0,0.65,8.31,-1.4982382
20644,1970-01-01 03:11:39.000,27,Jogging,11499022260000.0,10.92,1.31,-5.597963
20645,1970-01-01 03:11:39.500,27,Jogging,11499532819000.0,-8.31,-2.91,-5.407278
20646,1970-01-01 03:11:40.000,27,Jogging,11500034894000.0,-19.61,-13.38,-4.0180025
20647,1970-01-01 03:11:40.500,27,Jogging,11500542310000.0,11.69,-0.69,-6.8237944
20648,1970-01-01 03:11:41.000,27,Jogging,11501042279000.0,1.04,3.57,-2.9556155
20649,1970-01-01 03:11:41.500,27,Jogging,11501542249000.0,-19.61,-19.61,-9.275456
20650,1970-01-01 03:11:42.000,27,Jogging,11502002301000.0,-1.31,-4.71,-10.691973
20651,1970-01-01 03:11:42.500,27,Jogging,11502552198000.0,1.88,4.56,0.61291564
20652,1970-01-01 03:11:43.000,27,Jogging,11503043592000.0,-6.4,-17.43,-17.079916
20653,1970-01-01 03:11:43.500,27,Jogging,11503532361000.0,-2.96,-4.59,-8.308413
20654,1970-01-01 03:11:44.000,27,Jogging,11504032239000.0,-0.38,2.98,-0.040861044
20655,1970-01-01 03:11:44.500,27,Jogging,11504522260000.0,2.68,-3.34,-1.4165162
20656,1970-01-01 03:11:45.000,27,Jogging,11505022229000.0,1.46,-6.85,8.390134
20658,1970-01-01 03:11:46.000,27,Jogging,11506012281000.0,4.25,1.99,0.92618364
20659,1970-01-01 03:11:46.500,27,Jogging,11506512281000.0,-5.71,-4.56,14.328606
20660,1970-01-01 03:11:47.000,27,Jogging,11507012281000.0,-6.47,3.91,0.5720546
20661,1970-01-01 03:11:47.500,27,Jogging,11507512219000.0,2.34,5.71,4.944186
20662,1970-01-01 03:11:48.000,27,Jogging,11508032636000.0,-11.03,-4.94,15.976667
20663,1970-01-01 03:11:48.500,27,Jogging,11508532270000.0,-12.37,4.99,0.38136974
20664,1970-01-01 03:11:49.000,27,Jogging,11509032270000.0,-0.38,3.95,8.662541
20665,1970-01-01 03:11:49.500,27,Jogging,11509532300000.0,-19.42,-6.7,0.61291564
20666,1970-01-01 03:11:50.000,27,Jogging,11510013257000.0,-15.83,5.05,8.539958
20667,1970-01-01 03:11:50.500,27,Jogging,11510512250000.0,5.28,-0.46,-0.14982383
20668,1970-01-01 03:11:51.000,27,Jogging,11511012311000.0,-13.78,9.77,-14.560152
20669,1970-01-01 03:11:51.500,27,Jogging,11511582257000.0,0.61,2.37,-2.4516625
20670,1970-01-01 03:11:52.000,27,Jogging,11512042249000.0,0.57,2.37,2.6832085
20671,1970-01-01 03:11:52.500,27,Jogging,11512542310000.0,-19.61,-19.19,6.1291566
20672,1970-01-01 03:11:53.000,27,Jogging,11513042340000.0,-14.98,10.38,6.782933
20673,1970-01-01 03:11:53.500,27,Jogging,11513542279000.0,7.06,1.04,2.5333846
20674,1970-01-01 03:11:54.000,27,Jogging,11514122205000.0,4.75,0.8,10.732834
20675,1970-01-01 03:11:54.500,27,Jogging,11514522229000.0,-19.61,-14.56,5.706926
20676,1970-01-01 03:11:55.000,27,Jogging,11515022199000.0,7.97,-11.41,-8.267551
20677,1970-01-01 03:11:55.500,27,Jogging,11515522321000.0,-3.21,5.28,-3.0645783
20679,1970-01-01 03:11:56.500,27,Jogging,11516532239000.0,7.59,-6.24,-13.252599
20680,1970-01-01 03:11:57.000,27,Jogging,11517032239000.0,1.61,5.71,1.7297841
20681,1970-01-01 03:11:57.500,27,Jogging,11517742169000.0,-0.3,12.95,1.2666923
20682,1970-01-01 03:11:58.000,27,Jogging,11518042279000.0,12.26,-5.79,-14.246883
20683,1970-01-01 03:11:58.500,27,Jogging,11518522260000.0,3.72,12.15,0.19068487
20684,1970-01-01 03:11:59.000,27,Jogging,11519052808000.0,-14.6,-16.63,-10.228881
20685,1970-01-01 03:11:59.500,27,Jogging,11519512189000.0,-2.87,-5.41,-8.921328
20686,1970-01-01 03:12:00.000,27,Jogging,11520002271000.0,-0.19,2.6,-1.9885708
20687,1970-01-01 03:12:00.500,27,Jogging,11520512250000.0,-6.66,-7.46,-4.099725
20688,1970-01-01 03:12:01.000,27,Jogging,11521012281000.0,-3.53,-8.05,-7.4639506
20689,1970-01-01 03:12:01.500,27,Jogging,11521512342000.0,-0.57,4.4,4.671779
20690,1970-01-01 03:12:02.000,27,Jogging,11522012250000.0,3.6,-6.05,-0.3405087
20691,1970-01-01 03:12:02.500,27,Jogging,11522532788000.0,-0.27,-9.23,-8.730643
20692,1970-01-01 03:12:03.000,27,Jogging,11523152295000.0,-10.23,7.44,-10.18802
20693,1970-01-01 03:12:03.500,27,Jogging,11523692304000.0,-11.92,1.31,6.66035
20694,1970-01-01 03:12:04.000,27,Jogging,11524092237000.0,1.84,-7.55,-9.765789
20695,1970-01-01 03:12:04.500,27,Jogging,11524592237000.0,5.05,8.08,1.0760075
20696,1970-01-01 03:12:05.000,27,Jogging,11525042523000.0,1.14,-4.33,-1.7297841
20697,1970-01-01 03:12:05.500,27,Jogging,11525512250000.0,-8.54,-6.47,14.246883
20698,1970-01-01 03:12:06.000,27,Jogging,11526012281000.0,-9.58,6.09,3.1463003
20700,1970-01-01 03:12:07.000,27,Jogging,11527102185000.0,-2.18,-6.78,-9.084772
20701,1970-01-01 03:12:07.500,27,Jogging,11527602338000.0,0.27,6.32,4.7943625
20702,1970-01-01 03:12:08.000,27,Jogging,11528002271000.0,8.12,4.25,4.862464
20703,1970-01-01 03:12:08.500,27,Jogging,11528542279000.0,-19.61,-10.0,4.372132
20704,1970-01-01 03:12:09.000,27,Jogging,11529042127000.0,-10.88,8.16,4.440233
20705,1970-01-01 03:12:09.500,27,Jogging,11529512281000.0,6.89,-2.18,-0.14982383
20706,1970-01-01 03:12:10.000,27,Jogging,11530012403000.0,-10.11,5.28,-8.62168
20707,1970-01-01 03:12:10.500,27,Jogging,11530522351000.0,-15.43,3.26,4.440233
20708,1970-01-01 03:12:11.000,27,Jogging,11531012433000.0,15.36,1.18,-1.9477097
20709,1970-01-01 03:12:11.500,27,Jogging,11531512311000.0,-11.18,-0.5,-8.921328
20710,1970-01-01 03:12:12.000,27,Jogging,11532012219000.0,-19.61,-1.42,0.7218784
20711,1970-01-01 03:12:12.500,27,Jogging,11532512281000.0,10.8,-2.68,-4.8216033
20712,1970-01-01 03:12:13.000,27,Jogging,11533102429000.0,-14.52,-14.4,14.137921
20713,1970-01-01 03:12:13.500,27,Jogging,11533502301000.0,-19.61,-17.54,8.281172
20714,1970-01-01 03:12:14.000,27,Jogging,11534002271000.0,9.96,-5.94,-16.04477
20715,1970-01-01 03:12:14.500,27,Jogging,11534502271000.0,1.69,6.51,1.4573772
20716,1970-01-01 03:12:15.000,27,Jogging,11535002271000.0,-19.61,-19.57,2.7240696
20717,1970-01-01 03:12:15.500,27,Jogging,11535512281000.0,4.33,-7.35,-15.132206
20718,1970-01-01 03:12:16.000,27,Jogging,11536012281000.0,5.09,9.38,-0.50395286
20719,1970-01-01 03:12:16.500,27,Jogging,11536682447000.0,-0.42,4.75,-4.1814466
20721,1970-01-01 03:12:17.500,27,Jogging,11537602429000.0,-18.05,-9.04,-3.486809
20722,1970-01-01 03:12:18.000,27,Jogging,11538052259000.0,-19.61,-19.61,1.5390993
20723,1970-01-01 03:12:18.500,27,Jogging,11538552106000.0,10.15,0.15,-13.375181
20724,1970-01-01 03:12:19.000,27,Jogging,11539042310000.0,6.09,7.86,4.2495484
20725,1970-01-01 03:12:19.500,27,Jogging,11539592145000.0,-19.61,-7.93,-4.862464
20726,1970-01-01 03:12:20.000,27,Jogging,11540002271000.0,-1.04,-6.97,-6.3607025
20727,1970-01-01 03:12:20.500,27,Jogging,11540522199000.0,5.94,9.81,6.2108784
20728,1970-01-01 03:12:21.000,27,Jogging,11541155988000.0,-9.0,7.16,11.34575
20729,1970-01-01 03:12:21.500,27,Jogging,11541532239000.0,0.57,-10.11,-12.067628
20730,1970-01-01 03:12:22.000,27,Jogging,11542052167000.0,3.11,9.85,0.6946377
20731,1970-01-01 03:12:22.500,27,Jogging,11542762311000.0,2.22,13.06,0.6537767
20732,1970-01-01 03:12:23.000,27,Jogging,11543032270000.0,-2.56,-6.51,-13.211738
20733,1970-01-01 03:12:23.500,27,Jogging,11543532270000.0,5.71,11.84,1.920469
20734,1970-01-01 03:12:24.000,27,Jogging,11544032758000.0,-5.98,-5.18,-5.202973
20735,1970-01-01 03:12:24.500,27,Jogging,11544532392000.0,-3.49,-8.05,-10.228881
20736,1970-01-01 03:12:25.000,27,Jogging,11545012342000.0,-0.99,3.68,-1.1168685
20737,1970-01-01 03:12:25.500,27,Jogging,11545522534000.0,4.18,-5.18,-1.525479
20738,1970-01-01 03:12:26.000,27,Jogging,11546002210000.0,-14.29,-14.82,13.824653
20739,1970-01-01 03:12:26.500,27,Jogging,11546502271000.0,-11.8,5.24,0.19068487
20740,1970-01-01 03:12:27.000,27,Jogging,11547002271000.0,1.31,5.18,6.469665
20742,1970-01-01 03:12:28.000,27,Jogging,11548072156000.0,-1.99,3.91,3.1054392
20743,1970-01-01 03:12:28.500,27,Jogging,11548522199000.0,-2.91,5.48,7.246025
20744,1970-01-01 03:12:29.000,27,Jogging,11549002332000.0,-13.48,-4.48,-8.308413
20745,1970-01-01 03:12:29.500,27,Jogging,11549502210000.0,-19.27,-4.94,-3.1463003
20746,1970-01-01 03:12:30.000,27,Jogging,11550002271000.0,8.08,-0.65,2.7921712
20747,1970-01-01 03:12:30.500,27,Jogging,11550502271000.0,-2.98,-0.89,-7.3958488
20748,1970-01-01 03:12:31.000,27,Jogging,11551062238000.0,-15.32,8.35,12.871228
20749,1970-01-01 03:12:31.500,27,Jogging,11551512281000.0,9.77,-5.98,-5.6660647
20750,1970-01-01 03:12:32.000,27,Jogging,11552022534000.0,-1.5,2.6,-4.944186
20751,1970-01-01 03:12:32.500,27,Jogging,11552552320000.0,-19.61,-7.78,3.759216
20752,1970-01-01 03:12:33.000,27,Jogging,11553002271000.0,2.3,-7.12,-12.4489975
20753,1970-01-01 03:12:33.500,27,Jogging,11553504254000.0,2.98,10.46,-0.9125633
20754,1970-01-01 03:12:34.000,27,Jogging,11554012647000.0,1.57,-5.98,-4.8216033
20755,1970-01-01 03:12:34.500,27,Jogging,11554512250000.0,-3.45,-7.16,-7.04172
20756,1970-01-01 03:12:35.000,27,Jogging,11555222852000.0,-13.1,-11.45,14.750836
20757,1970-01-01 03:12:35.500,27,Jogging,11555562116000.0,-11.65,-8.58,-7.04172
20758,1970-01-01 03:12:36.000,27,Jogging,11556092450000.0,-0.8,-5.63,-9.724928
20759,1970-01-01 03:12:36.500,27,Jogging,11556512250000.0,-1.33,3.41,-4.2086873
20760,1970-01-01 03:12:37.000,27,Jogging,11557002332000.0,2.68,7.12,4.3312707
20761,1970-01-01 03:12:37.500,27,Jogging,11557522351000.0,-10.69,-9.62,9.00305
20763,1970-01-01 03:12:38.500,27,Jogging,11558532300000.0,2.87,7.97,5.012288
20764,1970-01-01 03:12:39.000,27,Jogging,11559012342000.0,-19.61,-12.76,5.243834
20765,1970-01-01 03:12:39.500,27,Jogging,11559512311000.0,-11.07,11.22,10.56939
20766,1970-01-01 03:12:40.000,27,Jogging,11560012311000.0,8.85,0.38,1.7570249
20767,1970-01-01 03:12:40.500,27,Jogging,11560512281000.0,-6.78,0.04,-6.0201936
20768,1970-01-01 03:12:41.000,27,Jogging,11561012555000.0,-19.04,-8.69,6.851035
20769,1970-01-01 03:12:41.500,27,Jogging,11561512281000.0,9.58,-3.11,-4.7943625
20770,1970-01-01 03:12:42.000,27,Jogging,11562012677000.0,-9.72,9.28,-6.1291566
20771,1970-01-01 03:12:42.500,27,Jogging,11562522809000.0,-19.61,-13.14,8.853226
20772,1970-01-01 03:12:43.000,27,Jogging,11563032270000.0,11.54,-2.75,-4.0180025
20773,1970-01-01 03:12:43.500,27,Jogging,11563602307000.0,-19.61,-15.47,4.903325
20774,1970-01-01 03:12:44.000,27,Jogging,11564002301000.0,-12.64,-13.21,-1.920469
20775,1970-01-01 03:12:44.500,27,Jogging,11564502210000.0,8.47,-12.15,-14.859799
20776,1970-01-01 03:12:45.000,27,Jogging,11565022229000.0,0.72,6.36,0.6946377
20777,1970-01-01 03:12:45.500,27,Jogging,11565572339000.0,-19.61,-13.78,-4.3312707
20778,1970-01-01 03:12:46.000,27,Jogging,11566022199000.0,2.64,-10.46,-11.795221
20779,1970-01-01 03:12:46.500,27,Jogging,11566542218000.0,1.61,5.98,1.3756552
20780,1970-01-01 03:12:47.000,27,Jogging,11567032178000.0,-17.27,-14.52,-15.091345
20781,1970-01-01 03:12:47.500,27,Jogging,11567542310000.0,2.79,-5.43,-12.789507
20782,1970-01-01 03:12:48.000,27,Jogging,11568042279000.0,3.95,11.14,-0.0
20784,1970-01-01 03:12:49.000,27,Jogging,11569012158000.0,-1.46,-9.77,-1.2258313
20785,1970-01-01 03:12:49.500,27,Jogging,11569512281000.0,-1.46,2.26,-0.7218784
20786,1970-01-01 03:12:50.000,27,Jogging,11570012311000.0,4.52,-5.79,-4.5900574
20787,1970-01-01 03:12:50.500,27,Jogging,11570512250000.0,3.38,-7.21,6.8237944
20788,1970-01-01 03:12:51.000,27,Jogging,11571092145000.0,3.38,9.04,0.27240697
20789,1970-01-01 03:12:51.500,27,Jogging,11571542249000.0,-1.5,-4.29,-2.2201166
20790,1970-01-01 03:12:52.000,27,Jogging,11572042218000.0,0.31,-8.16,7.273266
20791,1970-01-01 03:12:52.500,27,Jogging,11572542249000.0,-0.65,4.71,-3.255263
20792,1970-01-01 03:12:53.000,27,Jogging,11573042279000.0,-0.34,-3.36,-5.284695
20793,1970-01-01 03:12:53.500,27,Jogging,11573522290000.0,-12.72,-18.69,17.883516
20794,1970-01-01 03:12:54.000,27,Jogging,11574022260000.0,-13.02,6.59,5.7886477
20795,1970-01-01 03:12:54.500,27,Jogging,11574532270000.0,1.14,5.83,8.008764
20796,1970-01-01 03:12:55.000,27,Jogging,11575032239000.0,-8.16,-6.7,12.721405
20797,1970-01-01 03:12:55.500,27,Jogging,11575532209000.0,-4.44,3.17,1.607201
20798,1970-01-01 03:12:56.000,27,Jogging,11576242139000.0,-16.04,11.92,6.782933
20799,1970-01-01 03:12:56.500,27,Jogging,11576502149000.0,-19.61,-18.05,12.176591
20800,1970-01-01 03:12:57.000,27,Jogging,11577132123000.0,1.23,11.92,-0.38136974
20801,1970-01-01 03:12:57.500,27,Jogging,11577562177000.0,6.7,-1.95,-1.7297841
20802,1970-01-01 03:12:58.000,27,Jogging,11578042279000.0,-14.4,-12.98,12.340035
20803,1970-01-01 03:12:58.500,27,Jogging,11578542249000.0,-5.9,4.18,2.6832085
20805,1970-01-01 03:12:59.500,27,Jogging,11579502271000.0,-19.61,-13.29,9.997335
20806,1970-01-01 03:13:00.000,27,Jogging,11580222241000.0,-8.43,-5.33,-9.043911
20807,1970-01-01 03:13:00.500,27,Jogging,11580522229000.0,-5.52,9.23,10.882658
20808,1970-01-01 03:13:01.000,27,Jogging,11581002332000.0,-19.61,-3.95,2.8330324
20809,1970-01-01 03:13:01.500,27,Jogging,11581512281000.0,-13.44,7.93,9.00305
20810,1970-01-01 03:13:02.000,27,Jogging,11582012250000.0,1.46,3.87,7.5865335
20811,1970-01-01 03:13:02.500,27,Jogging,11582512342000.0,-19.61,-19.61,-7.04172
20812,1970-01-01 03:13:03.000,27,Jogging,11583042371000.0,-11.37,6.78,7.5456724
20813,1970-01-01 03:13:03.500,27,Jogging,11583542249000.0,0.57,1.5,6.8237944
20814,1970-01-01 03:13:04.000,27,Jogging,11584002301000.0,-19.42,-9.77,2.9147544
20815,1970-01-01 03:13:04.500,27,Jogging,11584502332000.0,-16.89,8.2,6.4015636
20816,1970-01-01 03:13:05.000,27,Jogging,11585022351000.0,-3.57,7.74,11.413852
20817,1970-01-01 03:13:05.500,27,Jogging,11585502576000.0,-19.61,-13.99,8.390134
20818,1970-01-01 03:13:06.000,27,Jogging,11586012250000.0,-9.7,7.63,6.4015636
20819,1970-01-01 03:13:06.500,27,Jogging,11586512281000.0,-9.72,3.68,8.008764
20820,1970-01-01 03:13:07.000,27,Jogging,11587032300000.0,-7.59,-5.18,11.264028
20821,1970-01-01 03:13:07.500,27,Jogging,11587542340000.0,-4.29,4.44,2.7240696
20822,1970-01-01 03:13:08.000,27,Jogging,11588182965000.0,-19.61,-7.12,-9.765789
20823,1970-01-01 03:13:08.500,27,Jogging,11588532270000.0,-0.5,-3.68,8.19945
20824,1970-01-01 03:13:09.000,27,Jogging,11589082196000.0,1.04,2.11,-0.38136974
20826,1970-01-01 03:13:10.000,27,Jogging,11590012311000.0,-9.23,-12.22,18.578154
20827,1970-01-01 03:13:10.500,27,Jogging,11590522260000.0,-8.43,4.18,3.173541
20828,1970-01-01 03:13:11.000,27,Jogging,11591022229000.0,-4.48,11.14,12.912089
20829,1970-01-01 03:13:11.500,27,Jogging,11591502240000.0,-19.61,-12.15,1.334794
20830,1970-01-01 03:13:12.000,27,Jogging,11592022260000.0,-17.08,8.96,5.8567495
20831,1970-01-01 03:13:12.500,27,Jogging,11592522260000.0,0.53,9.19,11.073342
20832,1970-01-01 03:13:13.000,27,Jogging,11593022565000.0,-19.61,-10.27,6.851035
20833,1970-01-01 03:13:13.500,27,Jogging,11593522260000.0,-17.73,7.97,6.782933
20834,1970-01-01 03:13:14.000,27,Jogging,11594022229000.0,3.15,4.02,6.891896
20835,1970-01-01 03:13:14.500,27,Jogging,11594522199000.0,-13.87,-3.26,-0.95342433
20836,1970-01-01 03:13:15.000,27,Jogging,11595192182000.0,0.08,13.53,0.84446156
20837,1970-01-01 03:13:15.500,27,Jogging,11595542279000.0,14.33,0.89,-4.140586
20838,1970-01-01 03:13:16.000,27,Jogging,11596042340000.0,-2.72,6.47,-3.0645783
20839,1970-01-01 03:13:16.500,27,Jogging,11596543531000.0,-19.61,-18.43,-5.938472
20840,1970-01-01 03:13:17.000,27,Jogging,11597042310000.0,4.79,-4.94,-11.563675
20841,1970-01-01 03:13:17.500,27,Jogging,11597682202000.0,-19.61,-13.25,11.264028
20842,1970-01-01 03:13:18.000,27,Jogging,11598032239000.0,2.72,-3.3,4.099725
20843,1970-01-01 03:13:18.500,27,Jogging,11598532239000.0,-3.83,-6.21,-9.956474
20844,1970-01-01 03:13:19.000,27,Jogging,11599092206000.0,0.72,9.62,-1.6889231
20845,1970-01-01 03:13:19.500,27,Jogging,11599542157000.0,4.29,-9.11,-1.7978859
